year,quarter,geo_type,geo_name,geo_parent,top_in,stat_type,count,amount
2021,1,DIS,east godavari,andhra-pradesh,STA,TOTAL,26190701,60027984987.969505
2021,1,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,22541428,52210333201.53073
2021,1,DIS,anantapur,andhra-pradesh,STA,TOTAL,20102957,48353870395.01808
2021,1,DIS,kurnool,andhra-pradesh,STA,TOTAL,17918524,44941629659.56964
2021,1,DIS,west godavari,andhra-pradesh,STA,TOTAL,16015685,42124030669.36127
2021,1,DIS,ysr,andhra-pradesh,STA,TOTAL,15374473,42570919448.50447
2021,1,PIN,524002,andhra-pradesh,STA,TOTAL,7269657,16698428355.239132
2021,1,PIN,530026,andhra-pradesh,STA,TOTAL,5875319,13567044097.312922
2021,1,PIN,517501,andhra-pradesh,STA,TOTAL,4354325,8224302893.47067
2021,1,PIN,520002,andhra-pradesh,STA,TOTAL,3591058,9183853695.408499
2021,1,PIN,517507,andhra-pradesh,STA,TOTAL,3378549,6593121540.981036
2021,1,PIN,530016,andhra-pradesh,STA,TOTAL,3144495,5679150412.005564
2021,1,PIN,516001,andhra-pradesh,STA,TOTAL,2941623,7434205012.068323
2021,1,PIN,515001,andhra-pradesh,STA,TOTAL,2815993,6225481722.602298
2021,1,PIN,522001,andhra-pradesh,STA,TOTAL,2584588,6753205746.899624
2021,1,PIN,520010,andhra-pradesh,STA,TOTAL,2291676,4716738889.930448
2021,2,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,54390299,114439012713.3533
2021,2,DIS,krishna,andhra-pradesh,STA,TOTAL,36370960,90021923049.96454
2021,2,DIS,chittoor,andhra-pradesh,STA,TOTAL,34344902,73654690122.43158
2021,2,DIS,guntur,andhra-pradesh,STA,TOTAL,32968819,82356914463.83287
2021,2,DIS,east godavari,andhra-pradesh,STA,TOTAL,31717908,74604325863.66068
2021,2,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,30290406,72283071757.09679
2021,2,DIS,anantapur,andhra-pradesh,STA,TOTAL,25123346,60987487571.27992
2021,2,DIS,kurnool,andhra-pradesh,STA,TOTAL,21972396,56659287474.9958
2021,2,DIS,west godavari,andhra-pradesh,STA,TOTAL,20950964,57233116236.187965
2021,2,DIS,prakasam,andhra-pradesh,STA,TOTAL,19944047,54535328043.04135
2021,2,PIN,524002,andhra-pradesh,STA,TOTAL,11023032,25519404146.52658
2021,2,PIN,530026,andhra-pradesh,STA,TOTAL,7850540,19042845773.201653
2021,2,PIN,520002,andhra-pradesh,STA,TOTAL,5441708,14948864290.86964
2021,2,PIN,517501,andhra-pradesh,STA,TOTAL,4614209,9215678010.439575
2021,2,PIN,517507,andhra-pradesh,STA,TOTAL,3834825,7940105016.380435
2021,2,PIN,522001,andhra-pradesh,STA,TOTAL,3427039,9832657321.439524
2021,2,PIN,515001,andhra-pradesh,STA,TOTAL,3052771,7213837063.020087
2021,2,PIN,530016,andhra-pradesh,STA,TOTAL,2892664,5705916880.595729
2021,2,PIN,516001,andhra-pradesh,STA,TOTAL,2613562,7256266063.657529
2021,2,PIN,518002,andhra-pradesh,STA,TOTAL,2553688,5906664130.524334
2021,3,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,69220981,136945652159.2651
2021,3,DIS,krishna,andhra-pradesh,STA,TOTAL,44828275,104417897558.5897
2021,3,DIS,chittoor,andhra-pradesh,STA,TOTAL,42628568,89371931753.04831
2021,3,DIS,guntur,andhra-pradesh,STA,TOTAL,41675093,96525353090.12306
2021,3,DIS,east godavari,andhra-pradesh,STA,TOTAL,39572714,89380370072.7078
2021,3,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,34411958,77839676988.30869
2021,3,DIS,anantapur,andhra-pradesh,STA,TOTAL,30366444,70291248155.64975
2021,3,DIS,kurnool,andhra-pradesh,STA,TOTAL,26377809,62527453761.598076
2021,3,DIS,west godavari,andhra-pradesh,STA,TOTAL,26245039,66647238455.1675
2021,3,DIS,prakasam,andhra-pradesh,STA,TOTAL,24116580,63367713446.92805
2021,3,PIN,524002,andhra-pradesh,STA,TOTAL,10701326,23300508690.71216
2021,3,PIN,530026,andhra-pradesh,STA,TOTAL,9780096,22841763578.29273
2021,3,PIN,517501,andhra-pradesh,STA,TOTAL,5982442,11419848822.23398
2021,3,PIN,520002,andhra-pradesh,STA,TOTAL,5320101,14633600592.216692
2021,3,PIN,517507,andhra-pradesh,STA,TOTAL,4866065,9768221617.56348
2021,3,PIN,522001,andhra-pradesh,STA,TOTAL,4242875,11355623168.66092
2021,3,PIN,530016,andhra-pradesh,STA,TOTAL,4177023,7797927714.306906
2021,3,PIN,515001,andhra-pradesh,STA,TOTAL,4040160,8752025049.046715
2021,3,PIN,516001,andhra-pradesh,STA,TOTAL,3370675,8720115499.341372
2021,3,PIN,520010,andhra-pradesh,STA,TOTAL,3206301,6832329071.6628275
2021,4,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,82711538,159530099772.73468
2021,4,DIS,krishna,andhra-pradesh,STA,TOTAL,55489829,125015323207.8983
2021,4,DIS,chittoor,andhra-pradesh,STA,TOTAL,51119640,103985734663.7351
2021,4,DIS,guntur,andhra-pradesh,STA,TOTAL,50919286,115553993673.1733
2021,4,DIS,east godavari,andhra-pradesh,STA,TOTAL,48992531,106725597026.00351
2021,4,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,41921081,92256405076.26547
2021,4,DIS,anantapur,andhra-pradesh,STA,TOTAL,36129136,81239787006.64764
2021,4,DIS,west godavari,andhra-pradesh,STA,TOTAL,33235175,81292461575.08183
2021,4,DIS,kurnool,andhra-pradesh,STA,TOTAL,31782248,73968947669.64754
2021,4,DIS,prakasam,andhra-pradesh,STA,TOTAL,27858275,71323060008.47623
2021,4,PIN,524002,andhra-pradesh,STA,TOTAL,14158439,30358274591.36768
2021,4,PIN,530026,andhra-pradesh,STA,TOTAL,10216678,24428085477.49295
2021,4,PIN,517501,andhra-pradesh,STA,TOTAL,7246667,13514835187.05692
2021,4,PIN,517507,andhra-pradesh,STA,TOTAL,5790910,11415016234.05956
2021,4,PIN,520002,andhra-pradesh,STA,TOTAL,5716025,15397268124.17119
2021,4,PIN,530016,andhra-pradesh,STA,TOTAL,5252680,9484946022.822403
2021,4,PIN,522001,andhra-pradesh,STA,TOTAL,4989759,13298088500.28115
2021,4,PIN,515001,andhra-pradesh,STA,TOTAL,4892740,10235401678.208149
2021,4,PIN,520010,andhra-pradesh,STA,TOTAL,4198904,8551737728.052567
2021,4,PIN,516001,andhra-pradesh,STA,TOTAL,4058071,10324818012.14627
2022,1,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,88233362,170120350591.26
2022,1,DIS,krishna,andhra-pradesh,STA,TOTAL,61826199,139690081529.49042
2022,1,DIS,chittoor,andhra-pradesh,STA,TOTAL,58561024,117900595508.6339
2022,1,DIS,guntur,andhra-pradesh,STA,TOTAL,57226996,129673727687.0894
2022,1,DIS,east godavari,andhra-pradesh,STA,TOTAL,54738830,121067103712.79561
2022,1,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,47645702,104895571602.1398
2022,1,DIS,anantapur,andhra-pradesh,STA,TOTAL,40613148,90197023268.43825
2022,1,DIS,west godavari,andhra-pradesh,STA,TOTAL,37271259,92397939903.60934
2022,1,DIS,kurnool,andhra-pradesh,STA,TOTAL,35093633,81568420500.54747
2022,1,DIS,prakasam,andhra-pradesh,STA,TOTAL,31340975,79494373254.71565
2022,1,PIN,524002,andhra-pradesh,STA,TOTAL,16133298,35123754551.39545
2022,1,PIN,530026,andhra-pradesh,STA,TOTAL,10293117,25355928765.674084
2022,1,PIN,517501,andhra-pradesh,STA,TOTAL,8062447,14807178133.00592
2022,1,PIN,517507,andhra-pradesh,STA,TOTAL,6660899,12913687866.52672
2022,1,PIN,520002,andhra-pradesh,STA,TOTAL,6254668,16297042494.46791
2022,1,PIN,522001,andhra-pradesh,STA,TOTAL,5691035,15226428277.571112
2022,1,PIN,515001,andhra-pradesh,STA,TOTAL,5585462,11393585212.4795
2022,1,PIN,530016,andhra-pradesh,STA,TOTAL,5554647,9991176892.061853
2022,1,PIN,516001,andhra-pradesh,STA,TOTAL,4513789,11365056779.56283
2022,1,PIN,520010,andhra-pradesh,STA,TOTAL,4492155,9108501441.854177
2022,2,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,101387402,193242841582.14282
2022,2,DIS,krishna,andhra-pradesh,STA,TOTAL,73525814,163997729295.93118
2022,2,DIS,chittoor,andhra-pradesh,STA,TOTAL,67507661,136435445124.75612
2022,2,DIS,guntur,andhra-pradesh,STA,TOTAL,66315749,147098141568.7622
2022,2,DIS,east godavari,andhra-pradesh,STA,TOTAL,62072845,135531452997.63911
2022,2,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,54838708,121941082043.49481
2022,2,DIS,anantapur,andhra-pradesh,STA,TOTAL,46099366,102138758015.7691
2022,2,DIS,west godavari,andhra-pradesh,STA,TOTAL,44409239,107973244960.42819
2022,2,DIS,kurnool,andhra-pradesh,STA,TOTAL,40165692,92409350855.502
2022,2,DIS,prakasam,andhra-pradesh,STA,TOTAL,36163507,90435082545.97768
2022,2,PIN,524002,andhra-pradesh,STA,TOTAL,18822839,40556750377.6809
2022,2,PIN,530026,andhra-pradesh,STA,TOTAL,12256092,29600523030.089478
2022,2,PIN,517501,andhra-pradesh,STA,TOTAL,9320394,17071503296.03305
2022,2,PIN,517507,andhra-pradesh,STA,TOTAL,7667416,14863715364.82065
2022,2,PIN,520002,andhra-pradesh,STA,TOTAL,7584902,19447767871.79056
2022,2,PIN,530016,andhra-pradesh,STA,TOTAL,6470271,11522114399.303421
2022,2,PIN,515001,andhra-pradesh,STA,TOTAL,6291639,12847256630.38603
2022,2,PIN,522001,andhra-pradesh,STA,TOTAL,6073875,16041957319.951332
2022,2,PIN,520010,andhra-pradesh,STA,TOTAL,5301338,10747157085.98391
2022,2,PIN,516001,andhra-pradesh,STA,TOTAL,4927880,12452111307.590078
2022,3,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,97434546,181124419863.6144
2022,3,DIS,krishna,andhra-pradesh,STA,TOTAL,71051144,153770559025.69122
2022,3,DIS,chittoor,andhra-pradesh,STA,TOTAL,65751781,133053581631.6394
2022,3,DIS,guntur,andhra-pradesh,STA,TOTAL,65612317,141588522953.2377
2022,3,DIS,east godavari,andhra-pradesh,STA,TOTAL,61467134,129677722169.7482
2022,3,DIS,anantapur,andhra-pradesh,STA,TOTAL,45165363,97735649608.10074
2022,3,DIS,west godavari,andhra-pradesh,STA,TOTAL,43635951,101706854744.31871
2022,3,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,42116582,95099325968.25975
2022,3,DIS,kurnool,andhra-pradesh,STA,TOTAL,39557913,88415335176.31995
2022,3,DIS,prakasam,andhra-pradesh,STA,TOTAL,35376080,87475230073.46388
2022,3,PIN,530026,andhra-pradesh,STA,TOTAL,10427710,24452749355.34376
2022,3,PIN,517501,andhra-pradesh,STA,TOTAL,9028550,16685152652.279451
2022,3,PIN,517507,andhra-pradesh,STA,TOTAL,7638906,14893051968.86142
2022,3,PIN,524002,andhra-pradesh,STA,TOTAL,6897466,17798259711.65849
2022,3,PIN,522001,andhra-pradesh,STA,TOTAL,6608575,14799455202.07279
2022,3,PIN,520002,andhra-pradesh,STA,TOTAL,6370783,17359205738.79839
2022,3,PIN,530016,andhra-pradesh,STA,TOTAL,6352195,11280121649.92772
2022,3,PIN,515001,andhra-pradesh,STA,TOTAL,6120942,12350133591.11664
2022,3,PIN,520010,andhra-pradesh,STA,TOTAL,5372903,10801020194.87873
2022,3,PIN,516001,andhra-pradesh,STA,TOTAL,5350632,13517253500.100538
2022,4,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,103790055,185306149744.73102
2022,4,DIS,krishna,andhra-pradesh,STA,TOTAL,76526667,157826011193.3544
2022,4,DIS,guntur,andhra-pradesh,STA,TOTAL,70723763,146938735166.5236
2022,4,DIS,chittoor,andhra-pradesh,STA,TOTAL,70322534,136840859888.1815
2022,4,DIS,east godavari,andhra-pradesh,STA,TOTAL,68016055,136531110139.8625
2022,4,DIS,anantapur,andhra-pradesh,STA,TOTAL,48299601,101533878537.2343
2022,4,DIS,west godavari,andhra-pradesh,STA,TOTAL,47919930,105335724990.5932
2022,4,DIS,kurnool,andhra-pradesh,STA,TOTAL,43524766,94667441029.08344
2022,4,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,42582064,92085916180.68509
2022,4,DIS,prakasam,andhra-pradesh,STA,TOTAL,37211077,88105031866.36835
2022,4,PIN,530026,andhra-pradesh,STA,TOTAL,10249750,23326515677.88234
2022,4,PIN,517501,andhra-pradesh,STA,TOTAL,9601016,17160601029.470798
2022,4,PIN,517507,andhra-pradesh,STA,TOTAL,8255182,15452889827.310278
2022,4,PIN,530016,andhra-pradesh,STA,TOTAL,6770365,11575693176.86652
2022,4,PIN,515001,andhra-pradesh,STA,TOTAL,6566772,12647557281.819899
2022,4,PIN,522001,andhra-pradesh,STA,TOTAL,6419773,13879436431.01864
2022,4,PIN,520010,andhra-pradesh,STA,TOTAL,5887349,11108836639.89068
2022,4,PIN,518002,andhra-pradesh,STA,TOTAL,5810257,12488419884.161982
2022,4,PIN,520002,andhra-pradesh,STA,TOTAL,5685286,14883019280.33064
2022,4,PIN,516001,andhra-pradesh,STA,TOTAL,5545373,13027211098.67793
2023,1,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,164358781,277211090180.0
2023,1,DIS,krishna,andhra-pradesh,STA,TOTAL,122104381,238058890676.0
2023,1,DIS,chittoor,andhra-pradesh,STA,TOTAL,120192355,218037027225.99997
2023,1,DIS,east godavari,andhra-pradesh,STA,TOTAL,115196449,223454724672.0
2023,1,DIS,guntur,andhra-pradesh,STA,TOTAL,114246185,226244225817.0
2023,1,DIS,anantapur,andhra-pradesh,STA,TOTAL,82127373,162287796625.0
2023,1,DIS,west godavari,andhra-pradesh,STA,TOTAL,79094558,165941144654.0
2023,1,DIS,kurnool,andhra-pradesh,STA,TOTAL,72405172,149100361797.0
2023,1,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,71318689,143967164643.0
2023,1,DIS,prakasam,andhra-pradesh,STA,TOTAL,63671149,141672839638.0
2023,1,PIN,517501,andhra-pradesh,STA,TOTAL,15726677,25326343019.0
2023,1,PIN,517507,andhra-pradesh,STA,TOTAL,14231038,24727126661.0
2023,1,PIN,530016,andhra-pradesh,STA,TOTAL,11205270,18608492919.0
2023,1,PIN,515001,andhra-pradesh,STA,TOTAL,11202633,20163905001.0
2023,1,PIN,520010,andhra-pradesh,STA,TOTAL,9654796,17557392337.0
2023,1,PIN,518002,andhra-pradesh,STA,TOTAL,8884834,16390389002.0
2023,1,PIN,516001,andhra-pradesh,STA,TOTAL,8730141,19045859096.0
2023,1,PIN,520011,andhra-pradesh,STA,TOTAL,8055364,14095375533.0
2023,1,PIN,520007,andhra-pradesh,STA,TOTAL,7967416,15216553606.0
2023,1,PIN,530026,andhra-pradesh,STA,TOTAL,7954047,13507938696.0
2023,2,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,184918179,303874597259.0
2023,2,DIS,krishna,andhra-pradesh,STA,TOTAL,141748488,267001403932.99997
2023,2,DIS,chittoor,andhra-pradesh,STA,TOTAL,136283483,245550525910.00003
2023,2,DIS,guntur,andhra-pradesh,STA,TOTAL,132035450,254140764679.99997
2023,2,DIS,east godavari,andhra-pradesh,STA,TOTAL,131243375,245134717109.0
2023,2,DIS,west godavari,andhra-pradesh,STA,TOTAL,92533269,187699526244.0
2023,2,DIS,anantapur,andhra-pradesh,STA,TOTAL,91695174,180050369328.0
2023,2,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,82056071,165181391414.0
2023,2,DIS,kurnool,andhra-pradesh,STA,TOTAL,81475907,166991990104.0
2023,2,DIS,prakasam,andhra-pradesh,STA,TOTAL,73598725,158428689659.0
2023,2,PIN,517501,andhra-pradesh,STA,TOTAL,17533692,27847769343.0
2023,2,PIN,517507,andhra-pradesh,STA,TOTAL,16071649,27735983775.0
2023,2,PIN,530016,andhra-pradesh,STA,TOTAL,12677134,20503632033.0
2023,2,PIN,515001,andhra-pradesh,STA,TOTAL,12455688,22351199564.0
2023,2,PIN,520010,andhra-pradesh,STA,TOTAL,10965771,19535374795.0
2023,2,PIN,518002,andhra-pradesh,STA,TOTAL,9897206,18254635605.0
2023,2,PIN,516001,andhra-pradesh,STA,TOTAL,9681752,21118300896.0
2023,2,PIN,520011,andhra-pradesh,STA,TOTAL,9241075,15629118550.0
2023,2,PIN,520007,andhra-pradesh,STA,TOTAL,9092492,17011522677.0
2023,2,PIN,530026,andhra-pradesh,STA,TOTAL,8876516,14619851366.0
2023,3,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,209884966,328927220951.0
2023,3,DIS,krishna,andhra-pradesh,STA,TOTAL,159421907,279540224039.0
2023,3,DIS,chittoor,andhra-pradesh,STA,TOTAL,152863845,265404757144.0
2023,3,DIS,guntur,andhra-pradesh,STA,TOTAL,150246761,270651818043.99997
2023,3,DIS,east godavari,andhra-pradesh,STA,TOTAL,148701666,260414286361.0
2023,3,DIS,anantapur,andhra-pradesh,STA,TOTAL,104539628,192477441164.0
2023,3,DIS,west godavari,andhra-pradesh,STA,TOTAL,102962058,191891823401.0
2023,3,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,93875073,176593750929.0
2023,3,DIS,kurnool,andhra-pradesh,STA,TOTAL,92890445,172979053544.99997
2023,3,DIS,prakasam,andhra-pradesh,STA,TOTAL,84447202,171207298619.0
2023,3,PIN,517501,andhra-pradesh,STA,TOTAL,19950308,30481660224.999996
2023,3,PIN,517507,andhra-pradesh,STA,TOTAL,18601251,30773975506.000004
2023,3,PIN,530016,andhra-pradesh,STA,TOTAL,14464077,22560828048.0
2023,3,PIN,515001,andhra-pradesh,STA,TOTAL,14092751,23787806855.999996
2023,3,PIN,520010,andhra-pradesh,STA,TOTAL,12583902,21578557371.000004
2023,3,PIN,518002,andhra-pradesh,STA,TOTAL,11433335,19448338656.0
2023,3,PIN,516001,andhra-pradesh,STA,TOTAL,11173043,22836561775.0
2023,3,PIN,520011,andhra-pradesh,STA,TOTAL,10750550,17171820378.0
2023,3,PIN,520007,andhra-pradesh,STA,TOTAL,10452102,18289265117.0
2023,3,PIN,530026,andhra-pradesh,STA,TOTAL,10339712,15999035745.999998
2023,4,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,223584765,344512874812.0
2023,4,DIS,krishna,andhra-pradesh,STA,TOTAL,173309415,298339038877.0
2023,4,DIS,chittoor,andhra-pradesh,STA,TOTAL,163521593,274132458091.99997
2023,4,DIS,east godavari,andhra-pradesh,STA,TOTAL,162793144,282329255747.0
2023,4,DIS,guntur,andhra-pradesh,STA,TOTAL,160724947,281806839570.0
2023,4,DIS,west godavari,andhra-pradesh,STA,TOTAL,114825704,209237892746.0
2023,4,DIS,anantapur,andhra-pradesh,STA,TOTAL,113698752,203367177888.0
2023,4,DIS,kurnool,andhra-pradesh,STA,TOTAL,103816175,190597527675.0
2023,4,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,97721962,179306028468.0
2023,4,DIS,prakasam,andhra-pradesh,STA,TOTAL,89721677,174929737360.0
2023,4,PIN,517501,andhra-pradesh,STA,TOTAL,20947807,31651864587.0
2023,4,PIN,517507,andhra-pradesh,STA,TOTAL,19563362,31704706880.0
2023,4,PIN,515001,andhra-pradesh,STA,TOTAL,15058936,24656474833.0
2023,4,PIN,530016,andhra-pradesh,STA,TOTAL,14807835,22908401482.0
2023,4,PIN,520010,andhra-pradesh,STA,TOTAL,13194498,22073842410.000004
2023,4,PIN,518002,andhra-pradesh,STA,TOTAL,12622748,20976834312.0
2023,4,PIN,516001,andhra-pradesh,STA,TOTAL,12291648,23977992414.0
2023,4,PIN,520011,andhra-pradesh,STA,TOTAL,11506163,18122767533.0
2023,4,PIN,520007,andhra-pradesh,STA,TOTAL,11138627,19087862152.0
2023,4,PIN,530026,andhra-pradesh,STA,TOTAL,10776659,16712123451.0
2024,1,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,238418938,363341573689.0
2024,1,DIS,krishna,andhra-pradesh,STA,TOTAL,186352072,316993492628.0
2024,1,DIS,chittoor,andhra-pradesh,STA,TOTAL,179903083,289620567340.0
2024,1,DIS,east godavari,andhra-pradesh,STA,TOTAL,179489444,306324309402.0
2024,1,DIS,guntur,andhra-pradesh,STA,TOTAL,173636233,297371276946.0
2024,1,DIS,west godavari,andhra-pradesh,STA,TOTAL,127602250,228733104931.0
2024,1,DIS,anantapur,andhra-pradesh,STA,TOTAL,125240418,212681689201.0
2024,1,DIS,kurnool,andhra-pradesh,STA,TOTAL,115036343,204805909023.00003
2024,1,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,108549115,190803645040.0
2024,1,DIS,prakasam,andhra-pradesh,STA,TOTAL,99550457,187480623851.0
2024,1,PIN,517501,andhra-pradesh,STA,TOTAL,22460833,32476323910.999996
2024,1,PIN,517507,andhra-pradesh,STA,TOTAL,21155088,32810583577.0
2024,1,PIN,515001,andhra-pradesh,STA,TOTAL,15780104,24793022275.0
2024,1,PIN,530016,andhra-pradesh,STA,TOTAL,15216493,23101693785.0
2024,1,PIN,518002,andhra-pradesh,STA,TOTAL,13579522,21708522175.000004
2024,1,PIN,520010,andhra-pradesh,STA,TOTAL,13437224,22023579078.0
2024,1,PIN,516001,andhra-pradesh,STA,TOTAL,13395301,25036328694.0
2024,1,PIN,520007,andhra-pradesh,STA,TOTAL,11732309,19602587978.0
2024,1,PIN,520011,andhra-pradesh,STA,TOTAL,11686035,18051723195.0
2024,1,PIN,530026,andhra-pradesh,STA,TOTAL,11146646,17184045480.0
2018,1,DIS,papum pare,arunachal-pradesh,STA,TOTAL,14224,32555848.46233147
2018,1,DIS,west kameng,arunachal-pradesh,STA,TOTAL,5787,9540632.547015157
2018,1,DIS,lohit,arunachal-pradesh,STA,TOTAL,3747,11496949.54576835
2018,1,DIS,east siang,arunachal-pradesh,STA,TOTAL,3286,5533620.186295529
2018,1,DIS,changlang,arunachal-pradesh,STA,TOTAL,3195,5380749.415278763
2018,1,DIS,tawang,arunachal-pradesh,STA,TOTAL,2334,5055665.022950603
2018,1,DIS,longding,arunachal-pradesh,STA,TOTAL,2321,4361531.578447229
2018,1,DIS,west siang,arunachal-pradesh,STA,TOTAL,1887,4796675.565399804
2018,1,DIS,lower subansiri,arunachal-pradesh,STA,TOTAL,1477,3650727.893614269
2018,1,DIS,namsai,arunachal-pradesh,STA,TOTAL,1400,2162984.705083958
2018,1,PIN,791110,arunachal-pradesh,STA,TOTAL,4253,8605127.65004581
2018,1,PIN,791111,arunachal-pradesh,STA,TOTAL,4207,9841038.918801479
2018,1,PIN,791102,arunachal-pradesh,STA,TOTAL,3286,5671981.37541513
2018,1,PIN,790116,arunachal-pradesh,STA,TOTAL,2704,4457038.562331891
2018,1,PIN,790104,arunachal-pradesh,STA,TOTAL,2114,4578762.301169472
2018,1,PIN,791109,arunachal-pradesh,STA,TOTAL,2112,3137887.500695069
2018,1,PIN,792131,arunachal-pradesh,STA,TOTAL,2097,3667031.7501450847
2018,1,PIN,791001,arunachal-pradesh,STA,TOTAL,2041,5020173.997662732
2018,1,PIN,791113,arunachal-pradesh,STA,TOTAL,1955,6492923.793813149
2018,1,PIN,792001,arunachal-pradesh,STA,TOTAL,1865,2638135.148973316
2018,2,DIS,papum pare,arunachal-pradesh,STA,TOTAL,25363,66520931.20355792
2018,2,DIS,west kameng,arunachal-pradesh,STA,TOTAL,10466,25521321.34140157
2018,2,DIS,lohit,arunachal-pradesh,STA,TOTAL,6962,20520618.88189011
2018,2,DIS,east siang,arunachal-pradesh,STA,TOTAL,6363,15285584.202916931
2018,2,DIS,changlang,arunachal-pradesh,STA,TOTAL,6066,13294258.50337311
2018,2,DIS,tawang,arunachal-pradesh,STA,TOTAL,5447,13722374.81135791
2018,2,DIS,longding,arunachal-pradesh,STA,TOTAL,4634,10271170.16552131
2018,2,DIS,namsai,arunachal-pradesh,STA,TOTAL,3230,6271811.327635023
2018,2,DIS,west siang,arunachal-pradesh,STA,TOTAL,2579,7610989.567485569
2018,2,DIS,lower siang,arunachal-pradesh,STA,TOTAL,2292,2179451.657976534
2018,2,PIN,791110,arunachal-pradesh,STA,TOTAL,7878,19894634.32236063
2018,2,PIN,791111,arunachal-pradesh,STA,TOTAL,7239,20302894.32407169
2018,2,PIN,791102,arunachal-pradesh,STA,TOTAL,6046,11116134.49169655
2018,2,PIN,790116,arunachal-pradesh,STA,TOTAL,4689,11109804.76034722
2018,2,PIN,790104,arunachal-pradesh,STA,TOTAL,4436,10757634.64118686
2018,2,PIN,792131,arunachal-pradesh,STA,TOTAL,4342,9787595.363164986
2018,2,PIN,791113,arunachal-pradesh,STA,TOTAL,4159,10355129.796387019
2018,2,PIN,792103,arunachal-pradesh,STA,TOTAL,3885,10332844.69067034
2018,2,PIN,792102,arunachal-pradesh,STA,TOTAL,3638,13733030.96667591
2018,2,PIN,791109,arunachal-pradesh,STA,TOTAL,3486,8901023.6818946
2018,3,DIS,papum pare,arunachal-pradesh,STA,TOTAL,43282,101080479.2917223
2018,3,DIS,west kameng,arunachal-pradesh,STA,TOTAL,17026,48528147.45054105
2018,3,DIS,lohit,arunachal-pradesh,STA,TOTAL,11595,32702331.664437763
2018,3,DIS,east siang,arunachal-pradesh,STA,TOTAL,10539,24885270.773230053
2018,3,DIS,changlang,arunachal-pradesh,STA,TOTAL,10162,20494174.9497154
2018,3,DIS,tawang,arunachal-pradesh,STA,TOTAL,8715,25733824.99410926
2018,3,DIS,longding,arunachal-pradesh,STA,TOTAL,5288,18327334.05075552
2018,3,DIS,namsai,arunachal-pradesh,STA,TOTAL,5076,10698272.7743813
2018,3,DIS,west siang,arunachal-pradesh,STA,TOTAL,3337,12966152.79251931
2018,3,DIS,tirap,arunachal-pradesh,STA,TOTAL,3322,7479257.007852319
2018,3,PIN,791110,arunachal-pradesh,STA,TOTAL,13489,28577947.49498452
2018,3,PIN,791111,arunachal-pradesh,STA,TOTAL,10508,33766761.060124576
2018,3,PIN,791102,arunachal-pradesh,STA,TOTAL,9777,18868814.47447184
2018,3,PIN,791109,arunachal-pradesh,STA,TOTAL,8636,14623073.02833725
2018,3,PIN,790116,arunachal-pradesh,STA,TOTAL,6870,19935455.77762534
2018,3,PIN,792103,arunachal-pradesh,STA,TOTAL,6672,16204421.80147319
2018,3,PIN,790104,arunachal-pradesh,STA,TOTAL,6434,18213474.58274301
2018,3,PIN,792001,arunachal-pradesh,STA,TOTAL,6307,16330131.581704902
2018,3,PIN,791113,arunachal-pradesh,STA,TOTAL,6191,14657152.425321652
2018,3,PIN,792102,arunachal-pradesh,STA,TOTAL,5120,16131802.07789637
2018,4,DIS,papum pare,arunachal-pradesh,STA,TOTAL,55224,154875448.2077814
2018,4,DIS,west kameng,arunachal-pradesh,STA,TOTAL,25439,89194886.84322134
2018,4,DIS,lohit,arunachal-pradesh,STA,TOTAL,14268,40510521.94979761
2018,4,DIS,changlang,arunachal-pradesh,STA,TOTAL,13950,32343047.413952347
2018,4,DIS,east siang,arunachal-pradesh,STA,TOTAL,12893,34272134.34491677
2018,4,DIS,tawang,arunachal-pradesh,STA,TOTAL,11104,35921510.894032694
2018,4,DIS,namsai,arunachal-pradesh,STA,TOTAL,7244,17643523.29373534
2018,4,DIS,longding,arunachal-pradesh,STA,TOTAL,6581,22545311.85089966
2018,4,DIS,tirap,arunachal-pradesh,STA,TOTAL,5725,10811742.67058608
2018,4,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,4227,10951332.39393786
