year,quarter,geo_type,geo_name,geo_parent,top_in,stat_type,count,amount
2024,1,STA,telangana,india,CON,TOTAL,67388,105607539.0
2024,1,STA,rajasthan,india,CON,TOTAL,59127,102926410.0
2024,1,STA,delhi,india,CON,TOTAL,53050,76232346.0
2024,1,STA,bihar,india,CON,TOTAL,51592,63844442.0
2024,1,DIS,bengaluru urban,,CON,TOTAL,90180,142519454.0
2024,1,DIS,pune,,CON,TOTAL,31744,51048763.0
2024,1,DIS,chennai,,CON,TOTAL,20315,23283126.0
2024,1,DIS,thane,,CON,TOTAL,20270,27149286.999999996
2024,1,DIS,mumbai suburban,,CON,TOTAL,17918,22557721.0
2024,1,DIS,rangareddy,,CON,TOTAL,16320,28043766.999999996
2024,1,DIS,jaipur,,CON,TOTAL,15526,26905546.0
2024,1,DIS,gurugram,,CON,TOTAL,14505,21783690.0
2024,1,DIS,north twenty four parganas,,CON,TOTAL,14070,19836922.0
2024,1,DIS,thiruvallur,,CON,TOTAL,13891,17283816.0
2024,1,PIN,560068,,CON,TOTAL,3871,5672343.0
2024,1,PIN,560076,,CON,TOTAL,2776,4596888.0
2024,1,PIN,560037,,CON,TOTAL,2685,3989582.0
2024,1,PIN,560043,,CON,TOTAL,2655,4698522.0
2024,1,PIN,560078,,CON,TOTAL,2621,4342390.0
2024,1,PIN,122001,,CON,TOTAL,2542,3582671.0
2024,1,PIN,201301,,CON,TOTAL,2451,3288770.0
2024,1,PIN,411057,,CON,TOTAL,2366,3619740.0
2024,1,PIN,500072,,CON,TOTAL,2338,3847111.0
2024,1,PIN,560100,,CON,TOTAL,2288,3663878.0
